Total_Vehiculos,Tiempo_Medio_s,Ocupacion_Espacial_%,Hora_Inicio,Hora_Fin,Dia_Semana,Direccion,move_time_s,cluster,tiempo_optimo_s
9,2.14,17.94,14:48:39,14:49:12,2,3,33,0,35
5,2.62,11.61,14:49:17,14:49:50,2,4,33,1,20
7,2.53,15.8,14:49:55,14:50:28,2,2,33,0,35
6,3.72,12.63,14:50:33,14:51:06,2,1,33,1,20
6,2.93,10.93,14:51:11,14:51:44,2,3,33,1,20
4,2.97,10.98,14:51:49,14:52:22,2,4,33,1,20
5,3.0,18.91,14:52:27,14:53:00,2,2,33,0,35
3,6.42,3.25,14:53:05,14:53:38,2,1,33,1,20
9,2.11,19.68,14:53:43,14:54:16,2,3,33,0,35
4,1.64,4.81,14:54:21,14:54:54,2,4,33,1,20
1,0.0,3.13,14:54:59,14:55:32,2,2,33,1,20
3,3.04,2.84,14:55:37,14:56:10,2,1,33,1,20
7,2.96,13.01,14:56:15,14:56:48,2,3,33,0,35
5,3.69,12.29,14:56:53,14:57:26,2,4,33,1,20
5,3.73,10.59,14:57:31,14:58:04,2,2,33,1,20
1,0.0,0.56,14:58:09,14:58:42,2,1,33,1,20
7,2.39,14.41,14:58:47,14:59:20,2,3,33,0,35
6,2.0,9.02,14:59:25,14:59:58,2,4,33,1,20
4,3.53,9.05,15:00:03,15:00:36,2,2,33,1,20
6,2.72,4.3,15:00:41,15:01:14,2,1,33,1,20
10,2.44,18.8,15:01:19,15:01:52,2,3,33,0,35
11,2.17,15.0,15:01:57,15:02:30,2,4,33,0,35
1,0.0,10.22,15:02:35,15:03:08,2,2,33,1,20
7,4.18,6.06,15:03:13,15:03:46,2,1,33,1,20
6,4.65,9.53,15:03:51,15:04:24,2,3,33,1,30
7,2.25,10.79,15:04:29,15:05:02,2,4,33,1,20
8,2.11,17.47,15:05:07,15:05:40,2,2,33,0,35
4,5.86,2.6,15:05:45,15:06:18,2,1,33,1,20
11,2.58,23.6,15:06:23,15:06:56,2,3,33,0,35
18,1.49,24.36,15:07:01,15:07:34,2,4,33,0,35
3,7.0,7.59,15:07:39,15:08:12,2,2,33,2,21
2,22.58,1.89,15:08:17,15:08:50,2,1,33,2,40
12,2.27,18.06,15:08:55,15:09:28,2,3,33,0,35
9,1.86,14.74,15:09:33,15:10:06,2,4,33,0,35
4,5.39,9.29,15:10:11,15:10:44,2,2,33,1,20
1,0.0,1.67,15:10:49,15:11:22,2,1,33,1,20
8,2.31,19.11,15:11:27,15:12:00,2,3,33,0,35
11,1.84,25.23,15:12:05,15:12:38,2,4,33,0,35
5,6.62,11.52,15:12:43,15:13:16,2,2,33,1,20
3,2.38,1.71,15:13:21,15:13:54,2,1,33,1,20
7,2.31,14.41,15:13:59,15:14:32,2,3,33,0,35
13,1.94,22.07,15:14:37,15:15:10,2,4,33,0,35
7,2.86,9.86,15:15:15,15:15:48,2,2,33,1,20
0,0.0,0.14,15:15:53,15:16:26,2,1,33,1,20
8,3.04,15.16,15:16:31,15:17:04,2,3,33,0,35
1,0.0,5.88,15:17:09,15:17:42,2,4,33,1,20
9,3.25,21.91,15:17:47,15:18:20,2,2,33,0,35
2,8.75,1.55,15:18:25,15:18:58,2,1,33,2,18
4,1.08,4.61,15:19:03,15:19:36,2,3,33,1,20
4,8.25,5.84,15:19:41,15:20:14,2,4,33,2,33
6,5.72,8.59,15:20:19,15:20:52,2,2,33,1,20
3,2.75,2.2,15:20:57,15:21:30,2,1,33,1,20
7,2.61,8.3,15:21:35,15:22:08,2,3,33,1,20
7,2.28,22.54,15:22:13,15:22:46,2,4,33,0,35
1,0.0,5.43,15:22:51,15:23:24,2,2,33,1,20
2,3.42,2.57,15:23:29,15:24:02,2,1,33,1,20
11,2.2,23.23,15:24:07,15:24:40,2,3,33,0,35
5,2.48,11.34,15:24:45,15:25:18,2,4,33,1,20
2,12.92,6.28,15:25:23,15:25:56,2,2,33,2,26
0,0.0,2.9,15:26:01,15:26:34,2,1,33,1,20
8,1.61,17.73,15:26:39,15:27:12,2,3,33,0,35
5,3.75,9.28,15:27:17,15:27:50,2,4,33,1,20
4,2.81,7.23,15:27:55,15:28:28,2,2,33,1,20
5,1.25,7.11,15:28:33,15:29:06,2,1,33,1,20
13,2.15,23.14,15:29:11,15:29:44,2,3,33,0,35
7,2.08,17.05,15:29:49,15:30:22,2,4,33,0,35
3,6.83,5.11,15:30:27,15:31:00,2,2,33,2,28
6,1.85,4.14,15:31:05,15:31:38,2,1,33,1,20
1,0.0,2.82,15:31:43,15:32:16,2,3,33,1,20
6,2.0,16.0,15:32:21,15:32:54,2,4,33,0,35
10,2.58,16.93,15:32:59,15:33:32,2,2,33,0,35
6,2.3,6.64,15:33:37,15:34:10,2,1,33,1,20
6,2.38,11.93,15:34:15,15:34:48,2,3,33,1,20
7,0.97,13.92,15:34:53,15:35:26,2,4,33,0,35
4,3.94,4.45,15:35:31,15:36:04,2,2,33,1,20
6,3.97,7.63,15:36:09,15:36:42,2,1,33,1,20
1,0.0,1.54,15:36:47,15:37:20,2,3,33,1,20
4,2.89,6.69,15:37:25,15:37:58,2,4,33,1,20
4,7.0,6.37,15:38:03,15:38:36,2,2,33,2,28
9,3.42,11.36,15:38:41,15:39:14,2,1,33,0,36
10,1.69,15.59,15:39:19,15:39:52,2,3,33,0,35
4,4.44,14.07,15:39:57,15:40:30,2,4,33,1,20
2,14.42,5.95,15:40:35,15:41:08,2,2,33,2,28
7,3.22,5.55,15:41:13,15:41:46,2,1,33,1,20
2,2.58,4.14,15:41:51,15:42:24,2,3,33,1,20
5,2.04,10.23,15:42:29,15:43:02,2,4,33,1,20
5,2.25,13.11,15:43:07,15:43:40,2,2,33,1,20
4,2.69,3.72,15:43:45,15:44:18,2,1,33,1,20
10,1.97,18.24,15:44:23,15:44:56,2,3,33,0,35
10,1.42,16.7,15:45:01,15:45:34,2,4,33,0,35
6,2.23,13.13,15:45:39,15:46:12,2,2,33,1,20
2,3.25,3.82,15:46:17,15:46:50,2,1,33,1,20
2,2.58,5.87,15:46:55,15:47:28,2,3,33,1,20
9,3.07,21.39,15:47:33,15:48:06,2,4,33,0,35
2,2.33,5.09,15:48:11,15:48:44,2,2,33,1,20
4,2.53,2.58,15:48:49,15:49:22,2,1,33,1,20
6,4.67,15.3,15:49:27,15:50:00,2,3,33,0,35
7,2.1,11.93,15:50:05,15:50:38,2,4,33,0,35
6,5.18,10.54,15:50:43,15:51:16,2,2,33,1,20
5,3.48,3.51,15:51:21,15:51:54,2,1,33,1,20
6,4.8,10.05,15:51:59,15:52:32,2,3,33,1,20
7,4.4,8.87,15:52:37,15:53:10,2,4,33,1,20
6,2.7,14.57,15:53:15,15:53:48,2,2,33,0,35
3,2.33,2.24,15:53:53,15:54:26,2,1,33,1,20
14,1.94,23.43,15:54:31,15:55:04,2,3,33,0,35
2,2.83,8.53,15:55:09,15:55:42,2,4,33,1,20
2,8.33,4.51,15:55:47,15:56:20,2,2,33,2,17
7,2.14,5.36,15:56:25,15:56:58,2,1,33,1,20
6,2.96,15.6,15:57:03,15:57:36,2,3,33,0,35
3,3.7,7.66,15:57:41,15:58:14,2,4,33,1,20
5,2.93,11.45,15:58:19,15:58:52,2,2,33,1,20
2,3.62,4.94,15:58:57,15:59:30,2,1,33,1,20
4,3.69,10.82,15:59:35,16:00:08,2,3,33,1,20
5,2.41,14.03,07:58:26,07:58:59,3,3,33,1,20
2,2.38,4.28,07:59:04,07:59:37,3,4,33,1,20
4,5.67,5.88,07:59:42,08:00:15,3,2,33,1,24
9,3.68,21.95,08:00:20,08:00:53,3,1,33,0,35
4,3.01,10.16,08:00:58,08:01:31,3,3,33,1,20
2,4.08,5.57,08:01:36,08:02:09,3,4,33,1,20
7,2.68,9.49,08:02:14,08:02:47,3,2,33,1,20
7,3.89,19.12,08:02:52,08:03:25,3,1,33,0,35
9,2.34,11.28,08:03:30,08:04:03,3,3,33,0,35
5,3.14,13.31,08:04:08,08:04:41,3,4,33,1,20
7,2.15,10.47,08:04:46,08:05:19,3,2,33,1,20
8,2.16,21.46,08:05:24,08:05:57,3,1,33,0,35
8,1.71,10.27,08:06:02,08:06:35,3,3,33,0,35
2,1.44,4.94,08:06:40,08:07:13,3,4,33,1,20
6,1.3,9.88,08:07:18,08:07:51,3,2,33,1,20
5,2.57,12.03,08:07:56,08:08:29,3,1,33,1,20
9,2.43,15.63,08:08:34,08:09:07,3,3,33,0,35
7,2.94,19.52,08:09:12,08:09:45,3,4,33,0,35
4,4.22,6.22,08:09:50,08:10:23,3,2,33,1,20
2,1.39,5.07,08:10:28,08:11:01,3,1,33,1,20
4,6.61,4.79,08:11:06,08:11:39,3,3,33,1,20
5,2.12,8.71,08:11:44,08:12:17,3,4,33,1,20
2,13.33,4.92,08:12:22,08:12:55,3,2,33,2,26
8,3.91,19.59,08:13:00,08:13:33,3,1,33,0,35
9,2.47,14.07,08:13:38,08:14:11,3,3,33,0,35
6,1.55,8.32,08:14:16,08:14:49,3,4,33,1,20
7,2.47,15.36,08:14:54,08:15:27,3,2,33,0,35
5,2.7,11.76,08:15:32,08:16:05,3,1,33,1,20
5,2.71,9.83,08:16:10,08:16:43,3,3,33,1,22
13,2.2,25.76,08:16:48,08:17:21,3,4,33,0,35
6,3.05,13.61,08:17:26,08:17:59,3,2,33,0,35
2,1.44,5.6,08:18:04,08:18:37,3,1,33,1,20
7,2.43,13.38,08:18:42,08:19:15,3,3,33,0,35
9,1.9,18.19,08:19:20,08:19:53,3,4,33,0,35
5,7.08,6.73,08:19:58,08:20:31,3,2,33,2,35
6,4.0,16.41,08:20:36,08:21:09,3,1,33,0,35
6,2.07,11.38,08:21:14,08:21:47,3,3,33,1,22
3,5.17,2.9,08:21:52,08:22:25,3,4,33,1,20
5,1.75,8.19,08:22:30,08:23:03,3,2,33,1,20
8,3.18,21.29,08:23:08,08:23:41,3,1,33,0,35
6,6.05,14.03,08:23:46,08:24:19,3,3,33,1,22
8,2.73,12.64,08:24:24,08:24:57,3,4,33,0,35
6,4.07,10.12,08:25:02,08:25:35,3,2,33,1,20
6,4.09,15.37,08:25:40,08:26:13,3,1,33,0,35
7,1.74,11.28,08:26:18,08:26:51,3,3,33,0,35
3,14.58,2.91,08:26:56,08:27:29,3,4,33,2,40
6,5.47,14.44,08:27:34,08:28:07,3,2,33,0,35
6,5.33,9.12,08:28:12,08:28:45,3,1,33,1,20
10,2.76,25.08,08:28:50,08:29:23,3,3,33,0,35
3,2.58,8.54,08:29:28,08:30:01,3,4,33,1,20
5,3.27,7.83,08:30:06,08:30:39,3,2,33,1,20
5,2.06,7.55,08:30:44,08:31:17,3,1,33,1,20
3,1.67,7.11,08:31:22,08:31:55,3,3,33,1,20
10,2.94,14.32,08:32:00,08:32:33,3,4,33,0,35
6,1.7,9.28,08:32:38,08:33:11,3,2,33,1,20
4,7.92,3.47,08:33:16,08:33:49,3,1,33,2,30
14,1.79,22.61,08:33:54,08:34:27,3,3,33,0,35
4,3.61,13.21,08:34:32,08:35:05,3,4,33,1,20
4,8.78,5.7,08:35:10,08:35:43,3,2,33,2,31
3,6.67,3.18,08:35:48,08:36:21,3,1,33,2,30
6,4.23,9.98,08:36:26,08:36:59,3,3,33,1,20
6,2.27,10.37,08:37:04,08:37:37,3,4,33,1,20
4,7.11,6.36,08:37:42,08:38:15,3,2,33,2,31
11,2.71,9.85,08:38:20,08:38:53,3,1,33,0,35
8,1.96,16.86,08:38:58,08:39:31,3,3,33,0,35
2,1.25,3.07,08:39:36,08:40:09,3,4,33,1,20
6,3.85,6.1,08:40:14,08:40:47,3,2,33,1,20
3,10.92,5.29,08:40:52,08:41:25,3,1,33,2,30
8,2.32,18.76,08:41:30,08:42:03,3,3,33,0,35
2,3.0,4.38,08:42:08,08:42:41,3,4,33,1,20
8,2.13,12.85,08:42:46,08:43:19,3,2,33,0,35
4,8.92,5.33,08:43:24,08:43:57,3,1,33,2,30
3,2.04,3.87,08:44:02,08:44:35,3,3,33,1,20
7,4.86,10.87,08:44:40,08:45:13,3,4,33,1,20
3,4.38,7.35,08:45:18,08:45:51,3,2,33,1,20
4,4.36,7.82,08:45:56,08:46:29,3,1,33,1,20
4,8.03,6.31,08:46:34,08:47:07,3,3,33,2,32
11,2.23,21.22,08:47:12,08:47:45,3,4,33,0,35
4,5.08,7.88,08:47:50,08:48:23,3,2,33,1,20
7,2.99,9.07,08:48:28,08:49:01,3,1,33,1,20
10,2.47,19.77,08:49:06,08:49:39,3,3,33,0,35
7,1.67,13.24,08:49:44,08:50:17,3,4,33,0,35
2,2.33,2.71,08:50:22,08:50:55,3,2,33,1,20
8,1.96,6.72,08:51:00,08:51:33,3,1,33,1,20
6,4.3,13.35,08:51:38,08:52:11,3,3,33,1,24
6,1.52,10.53,08:52:16,08:52:49,3,4,33,1,20
3,2.96,7.16,08:52:54,08:53:27,3,2,33,1,20
3,7.12,6.67,08:53:32,08:54:05,3,1,33,2,21
5,3.04,7.69,08:54:10,08:54:43,3,3,33,1,24
6,1.32,8.12,08:54:48,08:55:21,3,4,33,1,20
6,1.82,9.09,08:55:26,08:55:59,3,2,33,1,20
7,3.99,9.94,08:56:04,08:56:37,3,1,33,1,20
3,5.83,3.29,08:56:42,08:57:15,3,3,33,1,24
10,2.02,16.35,08:57:20,08:57:53,3,4,33,0,35
4,3.47,4.75,08:57:58,08:58:31,3,2,33,1,20
2,2.25,5.56,08:58:36,08:59:09,3,1,33,1,20
7,3.72,9.44,08:59:14,08:59:47,3,3,33,1,24
11,2.38,11.42,08:59:52,09:00:25,3,4,33,0,35
2,3.33,5.83,09:00:30,09:01:03,3,2,33,1,20
7,3.36,10.08,09:01:08,09:01:41,3,1,33,1,20
5,2.17,9.08,09:01:46,09:02:19,3,3,33,1,20
3,5.58,6.99,09:02:24,09:02:57,3,4,33,1,20
10,3.02,19.55,09:03:02,09:03:35,3,2,33,0,35
5,2.33,6.55,09:03:40,09:04:13,3,1,33,1,20
4,8.5,7.27,09:04:18,09:04:51,3,3,33,2,34
7,4.28,8.58,09:04:56,09:05:29,3,4,33,1,20
9,2.4,20.91,09:05:34,09:06:07,3,2,33,0,35
3,5.29,3.62,09:06:12,09:06:45,3,1,33,1,20
8,2.11,13.02,09:06:50,09:07:23,3,3,33,0,35
7,3.03,12.67,09:07:28,09:08:01,3,4,33,0,35
0,0.0,2.57,09:08:06,09:08:39,3,2,33,1,20
3,5.0,4.13,09:08:44,09:09:17,3,1,33,1,20
2,3.17,3.37,09:09:22,09:09:55,3,3,33,1,20
4,1.56,5.88,09:10:00,09:10:33,3,4,33,1,20
5,2.23,6.24,09:10:38,09:11:11,3,2,33,1,20
10,2.31,11.82,09:11:16,09:11:49,3,1,33,0,35
9,3.12,17.52,09:11:54,09:12:27,3,3,33,0,35
7,2.25,17.59,09:12:32,09:13:05,3,4,33,0,35
4,2.69,7.09,09:13:10,09:13:43,3,2,33,1,20
4,3.06,7.13,09:13:48,09:14:21,3,1,33,1,20
5,3.5,6.25,09:14:26,09:14:59,3,3,33,1,20
9,1.72,22.25,09:15:04,09:15:37,3,4,33,0,35
3,4.04,6.69,09:15:42,09:16:15,3,2,33,1,20
3,8.25,4.42,09:16:20,09:16:53,3,1,33,2,40
11,2.02,24.39,09:16:58,09:17:31,3,3,33,0,35
13,1.53,18.46,09:17:36,09:18:09,3,4,33,0,35
2,6.17,2.16,09:18:14,09:18:47,3,2,33,1,20
5,2.75,14.34,09:18:52,09:19:25,3,1,33,1,35
8,2.89,16.54,09:19:30,09:20:03,3,3,33,0,35
6,1.38,13.66,09:20:08,09:20:41,3,4,33,0,35
3,3.33,4.02,09:20:46,09:21:19,3,2,33,1,20
0,0.0,0.85,09:21:24,09:21:57,3,1,33,1,35
2,2.33,3.83,09:22:02,09:22:35,3,3,33,1,20
7,2.57,12.81,09:22:40,09:23:13,3,4,33,0,35
4,2.78,6.56,09:23:18,09:23:51,3,2,33,1,20
1,0.0,1.78,09:23:56,09:24:29,3,1,33,1,35
11,2.47,14.08,09:24:34,09:25:07,3,3,33,0,35
5,2.67,6.14,09:25:12,09:25:45,3,4,33,1,20
8,3.06,12.12,09:25:50,09:26:23,3,2,33,0,35
1,0.0,3.84,09:26:28,09:27:01,3,1,33,1,35
7,1.89,12.02,09:27:06,09:27:39,3,3,33,0,35
10,1.66,14.36,09:27:44,09:28:17,3,4,33,0,35
5,5.96,7.62,09:28:22,09:28:55,3,2,33,1,20
2,26.42,2.59,09:29:00,09:29:33,3,1,33,2,40
6,2.67,8.66,09:29:38,09:30:11,3,3,33,1,20
5,1.98,6.92,09:30:16,09:30:49,3,4,33,1,23
2,18.83,3.91,09:30:54,09:31:27,3,2,33,2,37
1,0.0,3.02,09:31:32,09:32:05,3,1,33,1,20
5,5.73,8.78,09:32:10,09:32:43,3,3,33,1,20
11,1.5,12.86,09:32:48,09:33:21,3,4,33,0,35
4,5.75,5.39,09:33:26,09:33:59,3,2,33,1,20
4,2.97,7.57,09:34:04,09:34:37,3,1,33,1,20
10,2.67,18.5,09:34:42,09:35:15,3,3,33,0,35
7,3.64,7.07,09:35:20,09:35:53,3,4,33,1,23
4,4.67,7.4,09:35:58,09:36:31,3,2,33,1,20
2,3.42,3.63,09:36:36,09:37:09,3,1,33,1,20
3,2.08,3.18,09:37:14,09:37:47,3,3,33,1,20
3,12.08,4.38,09:37:52,09:38:25,3,4,33,2,36
3,2.67,6.15,09:38:30,09:39:03,3,2,33,1,20
11,1.57,12.92,09:39:08,09:39:41,3,1,33,0,35
3,2.62,2.77,09:39:46,09:40:19,3,3,33,1,20
6,4.98,9.29,09:40:24,09:40:57,3,4,33,1,23
3,1.75,6.12,09:41:02,09:41:35,3,2,33,1,20
2,9.08,6.73,09:41:40,09:42:13,3,1,33,2,27
8,2.51,12.87,09:42:18,09:42:51,3,3,33,0,35
9,3.4,16.29,09:42:56,09:43:29,3,4,33,0,35
7,3.29,10.17,09:43:34,09:44:07,3,2,33,1,20
3,12.96,8.71,09:44:12,09:44:45,3,1,33,2,27
9,2.7,13.86,09:44:50,09:45:23,3,3,33,0,35
7,3.39,16.86,09:45:28,09:46:01,3,4,33,0,35
3,8.29,2.7,09:46:06,09:46:39,3,2,33,2,26
1,0.0,0.73,09:46:44,09:47:17,3,1,33,1,20
4,3.72,7.22,09:47:22,09:47:55,3,3,33,1,20
3,1.04,5.67,09:48:00,09:48:33,3,4,33,1,20
8,3.52,9.98,09:48:38,09:49:11,3,2,33,0,35
7,3.25,9.39,09:49:16,09:49:49,3,1,33,1,20
5,5.71,9.4,09:49:54,09:50:27,3,3,33,1,20
6,2.12,13.48,09:50:32,09:51:05,3,4,33,0,35
4,6.97,4.59,09:51:10,09:51:43,3,2,33,2,26
7,3.5,6.71,09:51:48,09:52:21,3,1,33,1,20
8,2.05,17.23,09:52:26,09:52:59,3,3,33,0,35
8,1.85,13.81,09:53:04,09:53:37,3,4,33,0,35
9,1.08,12.94,09:53:42,09:54:15,3,2,33,0,35
7,3.65,6.17,09:54:20,09:54:53,3,1,33,1,20
9,3.58,20.6,09:54:58,09:55:31,3,3,33,0,35
9,1.79,17.39,09:55:36,09:56:09,3,4,33,0,35
10,1.61,16.02,09:56:14,09:56:47,3,2,33,0,35
4,2.17,5.87,09:56:52,09:57:25,3,1,33,1,20
4,2.56,7.57,09:57:30,09:58:03,3,3,33,1,20
8,2.39,12.27,09:58:08,09:58:41,3,4,33,0,35
5,3.62,8.67,09:58:46,09:59:19,3,2,33,1,20
5,1.85,4.75,09:59:24,09:59:57,3,1,33,1,20
10,2.85,17.28,10:00:02,10:00:35,3,3,33,0,35
8,1.73,14.77,10:00:40,10:01:13,3,4,33,0,35
8,2.98,9.86,10:01:18,10:01:51,3,2,33,0,35
3,14.33,1.71,10:01:56,10:02:29,3,1,33,2,40
3,4.79,7.2,10:02:34,10:03:07,3,3,33,1,20
2,3.25,2.4,10:03:12,10:03:45,3,4,33,1,20
5,3.96,7.15,10:03:50,10:04:23,3,2,33,1,20
3,2.67,2.02,10:04:28,10:05:01,3,1,33,1,20
4,8.47,6.75,10:05:06,10:05:39,3,3,33,2,33
8,2.23,11.52,10:05:44,10:06:17,3,4,33,0,35
6,1.88,4.62,10:06:22,10:06:55,3,2,33,1,20
4,1.64,5.46,10:07:00,10:07:33,3,1,33,1,20
3,3.29,7.17,10:07:38,10:08:11,3,3,33,1,20
6,3.65,16.48,10:08:16,10:08:49,3,4,33,0,35
4,7.11,5.34,10:08:54,10:09:27,3,2,33,2,28
6,2.3,8.09,10:09:32,10:10:05,3,1,33,1,20
6,5.07,11.0,10:10:10,10:10:43,3,3,33,1,20
8,3.68,14.41,10:10:48,10:11:21,3,4,33,0,35
5,3.56,6.36,10:11:26,10:11:59,3,2,33,1,20
5,3.75,5.21,10:12:04,10:12:37,3,1,33,1,20
10,2.19,16.39,10:12:42,10:13:15,3,3,33,0,35
5,6.44,10.02,10:13:20,10:13:53,3,4,33,1,20
3,9.17,3.2,10:13:58,10:14:31,3,2,33,2,28
6,1.8,9.17,10:14:36,10:15:09,3,1,33,1,20
3,6.25,6.53,10:15:14,10:15:47,3,3,33,1,20
3,12.33,3.06,10:15:52,10:16:25,3,4,33,2,36
5,1.46,11.98,10:16:30,10:17:03,3,2,33,1,20
4,3.97,3.94,10:17:08,10:17:41,3,1,33,1,20
3,2.79,5.56,10:17:46,10:18:19,3,3,33,1,20
9,1.69,17.38,10:18:24,10:18:57,3,4,33,0,35
6,2.7,10.64,10:19:02,10:19:35,3,2,33,1,20
3,0.83,3.66,10:19:40,10:20:13,3,1,33,1,20
4,1.92,6.38,10:20:18,10:20:51,3,3,33,1,20
7,2.35,13.06,10:20:56,10:21:29,3,4,33,0,35
5,7.4,5.05,10:21:34,10:22:07,3,2,33,2,36
4,2.14,4.06,10:22:12,10:22:45,3,1,33,1,20
4,7.33,6.25,10:22:50,10:23:23,3,3,33,2,29
9,1.98,16.49,10:23:28,10:24:01,3,4,33,0,35
2,2.08,2.74,10:24:06,10:24:39,3,2,33,1,20
5,3.17,7.87,10:24:44,10:25:17,3,1,33,1,20
10,3.09,14.24,10:25:22,10:25:55,3,3,33,0,36
4,2.22,11.75,10:26:00,10:26:33,3,4,33,1,20
5,2.58,6.93,10:26:38,10:27:11,3,2,33,1,20
1,0.0,1.47,10:27:16,10:27:49,3,1,33,1,20
6,2.05,10.22,10:27:54,10:28:27,3,3,33,1,20
9,1.4,14.34,10:28:32,10:29:05,3,4,33,0,35
3,6.38,3.24,10:29:10,10:29:43,3,2,33,1,20
3,4.12,2.37,10:29:48,10:30:21,3,1,33,1,20
10,2.7,19.89,10:30:26,10:30:59,3,3,33,0,35
5,1.83,7.6,10:31:04,10:31:37,3,4,33,1,20
3,0.38,4.01,10:31:42,10:32:15,3,2,33,1,20
2,3.0,2.04,10:32:20,10:32:53,3,1,33,1,20
11,2.01,24.0,10:32:58,10:33:31,3,3,33,0,35
11,2.23,17.0,10:33:36,10:34:09,3,4,33,0,35
4,4.44,4.63,10:34:14,10:34:47,3,2,33,1,20
5,2.48,4.6,10:34:52,10:35:25,3,1,33,1,20
4,4.64,15.78,10:35:30,10:36:03,3,3,33,1,20
6,3.22,18.14,10:36:08,10:36:41,3,4,33,0,35
8,2.07,11.19,10:36:46,10:37:19,3,2,33,0,35
4,1.92,3.64,10:37:24,10:37:57,3,1,33,1,20
10,2.51,20.29,10:38:02,10:38:35,3,3,33,0,35
8,1.82,12.37,10:38:40,10:39:13,3,4,33,0,35
8,2.13,9.9,10:39:18,10:39:51,3,2,33,0,35
4,2.03,4.33,10:39:56,10:40:29,3,1,33,1,20
7,2.03,11.92,10:40:34,10:41:07,3,3,33,0,35
11,1.61,14.76,10:41:12,10:41:45,3,4,33,0,35
6,2.4,10.97,10:41:50,10:42:23,3,2,33,1,20
5,5.08,2.95,10:42:28,10:43:01,3,1,33,1,20
8,2.61,16.69,10:43:06,10:43:39,3,3,33,0,35
7,3.81,9.3,10:43:44,10:44:17,3,4,33,1,20
9,1.65,15.38,10:44:22,10:44:55,3,2,33,0,35
2,2.75,2.43,10:45:00,10:45:33,3,1,33,1,20
9,2.12,17.36,10:45:38,10:46:11,3,3,33,0,35
5,4.56,10.41,10:46:16,10:46:49,3,4,33,1,20
6,1.85,9.21,10:46:54,10:47:27,3,2,33,1,20
7,4.32,7.24,10:47:32,10:48:05,3,1,33,1,20
11,2.32,18.98,10:48:10,10:48:43,3,3,33,0,35
9,2.71,14.54,10:48:48,10:49:21,3,4,33,0,35
5,1.9,5.09,10:49:26,10:49:59,3,2,33,1,20
3,2.42,2.73,10:50:04,10:50:37,3,1,33,1,20
11,2.51,17.53,10:50:42,10:51:15,3,3,33,0,35
10,3.0,14.59,10:51:20,10:51:53,3,4,33,0,35
7,2.88,17.55,10:51:58,10:52:31,3,2,33,0,35
5,3.88,3.74,10:52:36,10:53:09,3,1,33,1,20
8,1.75,11.44,10:53:14,10:53:47,3,3,33,0,35
5,2.71,9.0,10:53:52,10:54:25,3,4,33,1,20
10,2.53,12.0,10:54:30,10:55:03,3,2,33,0,35
9,2.08,14.51,10:55:08,10:55:41,3,1,33,0,35
5,3.46,9.62,10:55:46,10:56:19,3,3,33,1,20
4,2.14,11.86,10:56:24,10:56:57,3,4,33,1,20
2,2.5,4.07,10:57:02,10:57:35,3,2,33,1,20
6,2.0,7.73,10:57:40,10:58:13,3,1,33,1,20
8,2.55,15.64,10:58:18,10:58:51,3,3,33,0,35
4,3.39,6.23,10:58:56,10:59:29,3,4,33,1,20
5,6.81,5.17,10:59:34,11:00:07,3,2,33,1,20
8,2.13,5.26,11:00:12,11:00:45,3,1,33,1,20
12,2.39,18.91,11:00:50,11:01:23,3,3,33,0,35
7,2.18,13.83,11:01:28,11:02:01,3,4,33,0,35
5,1.94,8.81,11:02:06,11:02:39,3,2,33,1,20
8,2.9,7.3,11:02:44,11:03:17,3,1,33,1,20
8,3.11,13.43,11:03:22,11:03:55,3,3,33,0,35
8,2.02,11.52,11:04:00,11:04:33,3,4,33,0,35
6,2.32,10.17,11:04:38,11:05:11,3,2,33,1,20
3,10.08,10.48,11:05:16,11:05:49,3,1,33,2,30
10,3.0,18.08,11:05:54,11:06:27,3,3,33,0,35
13,2.09,22.36,11:06:32,11:07:05,3,4,33,0,35
5,1.79,10.41,11:07:10,11:07:43,3,2,33,1,20
1,0.0,2.08,11:07:48,11:08:21,3,1,33,1,20
14,1.98,23.24,11:08:26,11:08:59,3,3,33,0,35
12,1.85,25.87,11:09:04,11:09:37,3,4,33,0,35
2,2.25,4.46,11:09:42,11:10:15,3,2,33,1,20
9,2.08,6.21,11:10:20,11:10:53,3,1,33,1,20
7,2.24,10.47,11:10:58,11:11:31,3,3,33,1,20
15,1.67,24.04,11:11:36,11:12:09,3,4,33,0,35
3,4.38,4.69,11:12:14,11:12:47,3,2,33,1,20
0,0.0,0.37,11:12:52,11:13:25,3,1,33,1,20
5,2.79,11.42,11:13:30,11:14:03,3,3,33,1,20
14,1.6,23.03,11:14:08,11:14:41,3,4,33,0,35
4,5.78,7.99,11:14:46,11:15:19,3,2,33,1,20
1,0.0,1.49,11:15:24,11:15:57,3,1,33,1,20
7,3.68,15.35,11:16:02,11:16:35,3,3,33,0,35
6,2.2,8.94,11:16:40,11:17:13,3,4,33,1,20
3,0.96,2.59,11:17:18,11:17:51,3,2,33,1,20
2,3.25,1.31,11:17:56,11:18:29,3,1,33,1,20
11,2.63,19.63,11:18:34,11:19:07,3,3,33,0,35
8,3.75,13.52,11:19:12,11:19:45,3,4,33,0,35
5,2.5,8.73,11:19:50,11:20:23,3,2,33,1,20
4,2.17,2.78,11:20:28,11:21:01,3,1,33,1,20
9,2.33,16.97,11:21:06,11:21:39,3,3,33,0,35
